id,observed_on,quality_grade,longitude,latitude,common_name
72286873,2014-09-06,research,-124.2185438308,49.3147941188,copper rockfish
72287824,2014-09-06,research,-124.2203033599,49.3146962006,Tiger Rockfish
72287888,2014-09-06,research,-124.2255604896,49.3159271592,Yelloweye rockfish
72288008,2014-09-06,research,-124.2185175669,49.3158842944,Yelloweye rockfish
72288124,2014-09-06,research,-124.219316307,49.3156893627,Yelloweye rockfish
72288245,2014-09-06,research,-124.2227280769,49.316039063,Yelloweye rockfish
72288358,2014-09-06,research,-124.2187798652,49.314556317,Yellowtail Rockfish
72311046,2014-09-07,research,-124.2153611627,49.3102109036,Quillback Rockfish
72311955,2014-09-07,research,-124.2146170768,49.3101218008,Yelloweye rockfish
72312233,2014-09-07,research,-124.2151375503,49.3097466821,Yelloweye rockfish
72317579,2013-09-13,research,-124.2426782471,49.3147256479,Tiger Rockfish
72320578,2014-09-14,research,-124.2248309287,49.3158152551,Tiger Rockfish
72320614,2014-09-14,research,-124.2236078414,49.3158991832,Yelloweye rockfish
72325563,2014-09-27,research,-124.242795094,49.3144883837,Yelloweye rockfish
72325624,2014-09-27,research,-124.2428258147,49.3145077524,Yelloweye rockfish
72327555,2014-09-28,research,-124.1443619083,49.292789795,Tiger Rockfish
72327606,2017-09-28,research,-124.1440789213,49.2931394226,Tiger Rockfish
72328966,2014-10-04,research,-124.1442880029,49.2930521891,Quillback Rockfish
72329050,2014-10-04,research,-124.1441366028,49.2931856481,Tiger Rockfish
72335488,2014-10-05,research,-124.1402742218,49.2911609464,Quillback Rockfish
72335591,2014-10-05,research,-124.1402313064,49.2912589114,Tiger Rockfish
72335651,2014-10-05,research,-124.1404029678,49.2911609464,Vermilion Rockfish
72338986,2014-10-10,research,-124.1440722297,49.2925363195,copper rockfish
72339199,2014-10-10,research,-124.1441749209,49.2928203294,Yelloweye rockfish
72339248,2014-10-10,research,-124.1441355893,49.2929067832,Yelloweye rockfish
72339330,2014-10-10,research,-124.1440722297,49.2927843423,Yelloweye rockfish
72339418,2014-10-10,research,-124.1439434837,49.2927003749,Yelloweye rockfish
72339453,2014-10-10,research,-124.1441551321,49.2928053181,Yelloweye rockfish
72341036,2014-10-12,research,-124.1426989387,49.2925184449,Tiger Rockfish
72341083,2014-10-12,research,-124.1429349731,49.2925612704,Tiger Rockfish
72374806,2020-11-21,research,-123.4785963222,48.5752686237,copper rockfish
72381644,2014-10-13,research,-124.2192733917,49.3151718018,Black rockfish
72382764,2014-10-13,research,-124.2186940345,49.3158152551,Tiger Rockfish
72382841,2014-10-13,research,-124.2172563705,49.3160810268,Tiger Rockfish
72383120,2014-10-13,research,-124.2177498969,49.3156893627,Yelloweye rockfish
72383272,2014-10-13,research,-124.2180074446,49.3158292476,Yelloweye rockfish
72383365,2014-10-13,research,-124.2196167144,49.3165706025,Yelloweye rockfish
72385613,2014-10-18,research,-124.2430741114,49.314557622,copper rockfish
72385700,2014-10-18,research,-124.2429126311,49.3145406923,copper rockfish
72385952,2014-10-18,research,-124.2431617447,49.3144968049,Quillback Rockfish
72386051,2014-10-18,research,-124.2429995953,49.3144673422,Tiger Rockfish
72386528,2014-10-18,research,-124.2431772384,49.314486375,Yelloweye rockfish
72386803,2014-10-18,research,-124.2427960973,49.3146249272,Yelloweye rockfish
72386869,2014-10-18,research,-124.2427731036,49.3145982821,Yelloweye rockfish
72386949,2014-10-18,research,-124.2422643745,49.31477807,Yelloweye rockfish
72386982,2014-10-18,research,-124.2420199276,49.3147241772,Yelloweye rockfish
72392232,2014-10-19,research,-123.6080926707,48.8162974071,copper rockfish
72400951,2014-10-26,research,-124.2191661033,49.3154795414,Quillback Rockfish
72401299,2014-10-26,research,-124.2208827171,49.3153816245,Tiger Rockfish
72401335,2014-10-26,research,-124.2203248176,49.3155494819,Yelloweye rockfish
72401377,2014-10-26,research,-124.2202389869,49.3156893627,Yellowtail Rockfish
72402355,2014-12-21,research,-124.1379567932,49.2912309214,Tiger Rockfish
72403435,2014-12-27,research,-124.2196167144,49.3150179313,Tiger Rockfish
72403468,2014-12-27,research,-124.2192733917,49.3155215057,Tiger Rockfish
72403505,2014-12-27,research,-124.2201960716,49.315437577,Tiger Rockfish
72403552,2014-12-27,research,-124.2191661033,49.3148920369,Yellowtail Rockfish
72403600,2014-12-27,research,-124.2189944419,49.3149899548,Yellowtail Rockfish
72414813,2021-03-29,research,-123.4780439244,48.5752721902,Quillback Rockfish
72421864,2014-12-25,research,-124.2427571338,49.3146822122,copper rockfish
72422055,2014-12-25,research,-124.2427607175,49.3146232308,Quillback Rockfish
72422511,2014-12-25,research,-124.2426876876,49.3146414794,Yelloweye rockfish
72422562,2014-12-25,research,-124.2427420322,49.3147964609,Yelloweye rockfish
72422598,2014-12-25,research,-124.2419525834,49.3149177609,Yelloweye rockfish
72422663,2014-12-25,research,-124.242708612,49.3145781348,Yelloweye rockfish
72422729,2014-12-25,research,-124.2419326934,49.3147801305,Yelloweye rockfish
72422784,2014-12-25,research,-124.2415935413,49.3151581326,Yelloweye rockfish
72440901,2015-01-01,research,-124.2432201538,49.314556317,copper rockfish
72440952,2015-01-01,research,-124.2430931351,49.314488381,copper rockfish
72441288,2015-01-01,research,-124.2419756088,49.3149415184,Quillback Rockfish
72441537,2015-01-01,research,-124.2431845205,49.3144915512,Yelloweye rockfish
72441619,2015-01-01,research,-124.242896985,49.3145566491,Yelloweye rockfish
72441661,2015-01-01,research,-124.2425473813,49.3144981341,Yelloweye rockfish
72441690,2015-01-01,research,-124.2412998641,49.3151578136,Yelloweye rockfish
72454169,2015-01-03,research,-124.2209685478,49.3149200135,Quillback Rockfish
72454258,2015-01-03,research,-124.2211187515,49.3151997782,Tiger Rockfish
72454356,2015-01-03,research,-124.2203033599,49.3151578136,Tiger Rockfish
72454420,2015-01-03,research,-124.2206681404,49.3151997782,Tiger Rockfish
72454506,2015-01-03,research,-124.221998516,49.3151298372,Tiger Rockfish
72454578,2015-01-03,research,-124.220753971,49.31533966,Tiger Rockfish
72454657,2015-01-03,research,-124.220560852,49.3151018608,Tiger Rockfish
72454724,2015-01-03,research,-124.2207325134,49.3151718018,Yelloweye rockfish
72482440,2015-02-07,research,-124.2177928123,49.3156194224,copper rockfish
72482561,2015-02-07,research,-124.2169570649,49.3158421763,copper rockfish
72483396,2015-02-07,research,-124.218459102,49.3160380081,Tiger Rockfish
72485076,2015-02-14,research,-124.2190158996,49.3146822122,Tiger Rockfish
72485177,2015-02-14,research,-124.2186296615,49.3145143518,Tiger Rockfish
72485318,2015-02-14,research,-124.2197025451,49.3145703053,Tiger Rockfish
72485387,2015-02-14,research,-124.21938068,49.3145982821,Tiger Rockfish
72485936,2015-02-14,research,-124.2186725769,49.31494799,Tiger Rockfish
72495684,2015-02-15,research,-124.2188637599,49.3146290206,Quillback Rockfish
72495787,2015-02-15,research,-124.2175119265,49.3135658938,Tiger Rockfish
72495829,2015-02-15,research,-124.2195504054,49.314181391,Tiger Rockfish
72495863,2015-02-15,research,-124.2188423022,49.3144052063,Yellowtail Rockfish
72495902,2015-02-15,research,-124.2186920985,49.3141114485,Yellowtail Rockfish
72496866,2015-02-22,research,-124.2434780282,49.3143297813,copper rockfish
72496926,2015-02-22,research,-124.2427984693,49.3145428084,copper rockfish
72496997,2015-02-22,research,-124.2423599108,49.314768904,copper rockfish
72497274,2015-02-22,research,-124.2427762982,49.314544606,Quillback Rockfish
72497328,2015-02-22,research,-124.2426871294,49.3147085817,Tiger Rockfish
72497472,2015-02-22,research,-124.2425758695,49.3145730009,Yelloweye rockfish
72497548,2015-02-22,research,-124.2425155201,49.3146709856,Yelloweye rockfish
72497687,2015-02-22,research,-124.2422933755,49.3146110828,Yelloweye rockfish
72527751,2015-02-28,research,-124.216696535,49.3156781364,copper rockfish
72528094,2015-02-28,research,-124.2171471461,49.3154823031,Quillback Rockfish
72535612,2015-03-15,research,-124.2185418948,49.3148947987,copper rockfish
72535953,2015-03-15,research,-124.2176406726,49.3139156091,Tiger Rockfish
72535985,2015-03-15,research,-124.2190783366,49.3139715633,Tiger Rockfish
72536047,2015-03-15,research,-124.2186706408,49.3138596548,Yellowtail Rockfish
72556109,2015-04-06,research,-124.2168681964,49.3133140972,copper rockfish
72556386,2015-04-06,research,-124.2172329768,49.3136078597,Tiger Rockfish
72558615,2015-05-16,research,-124.2169969424,49.3133980295,copper rockfish
72558659,2015-05-16,research,-124.218134199,49.3138037004,copper rockfish
72559143,2015-05-16,research,-124.2180269107,49.3137757232,Quillback Rockfish
72559203,2015-05-16,research,-124.2184989795,49.3138456662,Quillback Rockfish
72559353,2015-05-16,research,-124.2186920985,49.3139016205,Tiger Rockfish
72559405,2015-05-16,research,-124.2184560641,49.3138736434,Tiger Rockfish
72559532,2015-05-16,research,-124.2182018682,49.3139828551,Yellowtail Rockfish
72559600,2015-05-16,research,-124.2183273181,49.3139715633,Yellowtail Rockfish
72563009,2015-06-07,research,-124.2174475535,49.3136778029,copper rockfish
72565113,2015-06-28,research,-124.2425922184,49.3146691549,Tiger Rockfish
72565259,2015-06-28,research,-124.2428159571,49.3145590787,Yelloweye rockfish
72565372,2015-06-28,research,-124.2427742201,49.3145571743,Yelloweye rockfish
72565397,2015-06-28,research,-124.2427420246,49.314566235,Yelloweye rockfish
72565430,2015-06-28,research,-124.2424364347,49.3147444625,Yelloweye rockfish
72565488,2015-06-28,research,-124.2423272319,49.3146469139,Yelloweye rockfish
72565550,2015-06-28,research,-124.242008049,49.3148271989,Yelloweye rockfish
72565584,2015-06-28,research,-124.2418578576,49.3146485398,Yelloweye rockfish
72587467,2012-10-20,research,-124.2160065648,49.3041651115,copper rockfish
72587501,2012-10-20,research,-124.2155988691,49.3042210768,Quillback Rockfish
72619695,2015-07-12,research,-124.2436337471,49.3142821289,Quillback Rockfish
72619748,2015-07-12,research,-124.2428319796,49.3145171136,Tiger Rockfish
72619843,2015-07-12,research,-124.2427387027,49.3146157009,Yelloweye rockfish
72619878,2015-07-12,research,-124.2429481521,49.3144454067,Yelloweye rockfish
72619919,2015-07-12,research,-124.2423288752,49.3148069967,Yelloweye rockfish
72619955,2015-07-12,research,-124.2422382788,49.3146796028,Yelloweye rockfish
72625934,2012-11-02,research,-124.2162425992,49.3037733527,copper rockfish
72626250,2012-11-02,research,-124.2158563611,49.3041091462,Tiger Rockfish
72627128,2012-09-29,research,-124.1393900936,49.2913766518,copper rockfish
72640732,2015-07-19,research,-124.2431800417,49.3144823056,Yelloweye rockfish
72640790,2015-07-19,research,-124.242874895,49.314531102,Yelloweye rockfish
72640830,2015-07-19,research,-124.2428534373,49.3145590787,Yelloweye rockfish
72640920,2015-07-19,research,-124.2425152332,49.3147201085,Yelloweye rockfish
72640989,2015-07-19,research,-124.2424358257,49.3146861403,Yelloweye rockfish
72641041,2015-07-19,research,-124.2423071239,49.3145571706,Yelloweye rockfish
72649654,2012-09-16,research,-124.1398407107,49.291080235,copper rockfish
72649761,2012-09-16,research,-124.1398787014,49.2911008834,Quillback Rockfish
72649823,2012-09-16,research,-124.1401435397,49.2911637095,Quillback Rockfish
72649892,2012-09-16,research,-124.1399718783,49.2910937343,Quillback Rockfish
72651753,2015-08-02,research,-124.2432223361,49.3144465853,copper rockfish
72651789,2015-08-02,research,-124.2431645751,49.314460271,copper rockfish
72652112,2015-08-02,research,-124.2429265575,49.3145123155,Quillback Rockfish
72652182,2015-08-02,research,-124.242939268,49.3144052063,Tiger Rockfish
72652237,2015-08-02,research,-124.2428111572,49.3144589353,Tiger Rockfish
72652291,2015-08-02,research,-124.2431244706,49.3144376025,Yelloweye rockfish
72652312,2015-08-02,research,-124.2428752554,49.3146150116,Yelloweye rockfish
72652366,2015-08-02,research,-124.2422686424,49.3147250955,Yelloweye rockfish
72652438,2015-08-02,research,-124.2430108562,49.3146010438,Yelloweye rockfish
72652483,2015-08-02,research,-124.2425027816,49.3144226594,Yelloweye rockfish
72693788,2015-08-16,research,-124.2428951714,49.3144531161,Tiger Rockfish
72693930,2015-08-16,research,-124.2426491705,49.3146569973,Yelloweye rockfish
72693989,2015-08-16,research,-124.2429821833,49.314531102,Yelloweye rockfish
72823825,2021-04-02,research,-124.2172329768,49.3158879569,copper rockfish
72823982,2021-04-02,research,-124.2184775218,49.3159019449,copper rockfish
72824061,2021-04-02,research,-124.2174475535,49.3157760527,copper rockfish
72826799,2021-04-02,research,-124.2168467387,49.315468315,Quillback Rockfish
72852753,2012-09-22,research,-124.1433303063,49.2934215674,Yelloweye rockfish
72858831,2012-09-22,research,-124.1432119868,49.2934168566,Yelloweye rockfish
72858893,2012-09-22,research,-124.1434051059,49.2933091259,Yelloweye rockfish
72860304,2012-09-01,research,-124.1436263511,49.2931961611,Quillback Rockfish
72860445,2012-09-01,research,-124.1435045415,49.2932219462,Quillback Rockfish
72860612,2012-09-01,research,-124.1435911854,49.2934916406,Yelloweye rockfish
72860683,2012-09-01,research,-124.1437340932,49.2931368495,Yelloweye rockfish
72860729,2012-09-01,research,-124.1437055133,49.2930669958,Yelloweye rockfish
72899675,2012-09-07,research,-124.1432763598,49.2930669958,Quillback Rockfish
72899787,2012-09-07,research,-124.1432549022,49.2931251298,Yelloweye rockfish
72899858,2012-09-07,research,-124.1433232598,49.2931027809,Yelloweye rockfish
72899920,2012-09-07,research,-124.1435123942,49.2931789515,Yelloweye rockfish
72904991,2015-08-23,research,-124.2186277255,49.314041506,Tiger Rockfish
72905098,2015-08-23,research,-124.2185848101,49.3146010438,Tiger Rockfish
72905180,2015-08-23,research,-124.2183487757,49.3144891368,Tiger Rockfish
72928082,2015-09-20,research,-124.2424457415,49.3146290206,copper rockfish
72929941,2015-09-20,research,-124.2434811551,49.3143422584,Quillback Rockfish
72930023,2015-09-20,research,-124.2426388606,49.314531102,Quillback Rockfish
72930145,2015-09-20,research,-124.2425416059,49.3145846149,Quillback Rockfish
72930247,2015-09-20,research,-124.2426519487,49.3145018279,Quillback Rockfish
72930463,2015-09-20,research,-124.2422483112,49.3146430089,Tiger Rockfish
72930588,2015-09-20,research,-124.2432061895,49.3144461768,Yelloweye rockfish
72930644,2015-09-20,research,-124.2425959452,49.3146989623,Yelloweye rockfish
72930744,2015-09-20,research,-124.2425374971,49.3144724682,Yelloweye rockfish
72948547,2015-11-01,research,-124.2194645747,49.3142233565,Quillback Rockfish
72948640,2015-11-01,research,-124.2192929133,49.3140275174,Yelloweye rockfish
72950974,2015-11-08,research,-124.2432846106,49.3144130015,copper rockfish
72951100,2015-08-11,research,-124.2422955378,49.3146569973,copper rockfish
72952051,2015-08-11,research,-124.2433363001,49.314363241,Quillback Rockfish
72952147,2015-08-11,research,-124.2431764113,49.3144261648,Tiger Rockfish
72952332,2015-08-11,research,-124.2428937554,49.3145450903,Yelloweye rockfish
72952395,2015-08-11,research,-124.242810522,49.314531102,Yelloweye rockfish
72952451,2015-08-11,research,-124.2425771171,49.3146089227,Yelloweye rockfish
72952547,2015-08-11,research,-124.2424729272,49.3145590787,Yelloweye rockfish
72952615,2015-08-11,research,-124.2423094055,49.3144471716,Yelloweye rockfish
72952685,2015-08-11,research,-124.2420398008,49.3148097248,Yelloweye rockfish
72974551,2015-11-22,research,-124.2184131488,49.3140554945,Quillback Rockfish
72974602,2015-11-22,research,-124.2189066752,49.3143492526,Quillback Rockfish
72974643,2015-11-22,research,-124.218069826,49.3139855518,Quillback Rockfish
72974675,2015-11-22,research,-124.2182629451,49.3140135289,Quillback Rockfish
72974785,2015-11-22,research,-124.2183273181,49.3138736434,Tiger Rockfish
72974848,2015-11-22,research,-124.2184775218,49.3138596548,Tiger Rockfish
72974891,2015-11-22,research,-124.2185418948,49.3139435862,Tiger Rockfish
72974930,2015-11-22,research,-124.2184775218,49.314041506,Tiger Rockfish
72974965,2015-11-22,research,-124.2183058604,49.31409746,Yellowtail Rockfish
72975624,2012-10-06,research,-124.1435123942,49.2928696227,Tiger Rockfish
72981547,2016-07-09,research,-124.2427138901,49.3146709856,copper rockfish
72981602,2021-03-07,research,-124.2165822262,49.3157430943,copper rockfish
72981638,2016-07-09,research,-124.2428299482,49.3146798204,copper rockfish
72982014,2016-07-09,research,-124.2422237608,49.3148069832,Quillback Rockfish
72982078,2016-07-09,research,-124.2425749804,49.314667867,Tiger Rockfish
72982113,2016-07-09,research,-124.242944119,49.3145674876,Tiger Rockfish
72982159,2016-07-09,research,-124.2433362349,49.3144261889,Yelloweye rockfish
72982175,2016-07-09,research,-124.2427676066,49.3145870555,Yelloweye rockfish
72982196,2016-07-09,research,-124.2421024188,49.3149227753,Yelloweye rockfish
72982224,2016-07-09,research,-124.241992665,49.3148528338,Yelloweye rockfish
72982252,2016-07-09,research,-124.241823469,49.3150906343,Yelloweye rockfish
72982274,2016-07-09,research,-124.2420809611,49.314908787,Yelloweye rockfish
